Match ID,Map,Player,K,D,+/-,Ults,FK Diff,Rating,Hero-Ratings,Show K-D(U)
2661,Horizon Lunar Colony,San Francisco Shock,babybay,super,Sleepy,Moth,ChoiHyoBin,Architect
2661,Lijiang Tower,Philadelphia Fusion,neptuNo,Carpe,Eqo,Boombox,HOTBA,SADO
2661,Lijiang Tower,San Francisco Shock,sinatraa,super,Sleepy,Moth,ChoiHyoBin,Architect
2661,Watchpoint: Gibraltar,Philadelphia Fusion,neptuNo,Carpe,Eqo,Boombox,HOTBA,SADO
2660,Nepal,Los Angeles Gladiators,Surefour,Fissure,Shaz,Hydration,Void,BigG00se
2660,King's Row,New York Excelsior,MekO,Saebyeolbe,janus,Libero,ANAMO,JJoNak
2660,King's Row,Los Angeles Gladiators,Surefour,Fissure,Shaz,Hydration,Bischu,BigG00se
2660,Hanamura,New York Excelsior,MekO,Saebyeolbe,Libero,Mano,ANAMO,JJoNak
2660,Hanamura,Los Angeles Gladiators,Surefour,Fissure,Shaz,Hydration,Void,BigG00se
2660,Lijiang Tower,New York Excelsior,MekO,Saebyeolbe,janus,Libero,ANAMO,JJoNak
2660,Lijiang Tower,Los Angeles Gladiators,Surefour,Fissure,Shaz,Hydration,Bischu,BigG00se
2660,Watchpoint: Gibraltar,New York Excelsior,MekO,Pine,Libero,Mano,ANAMO,JJoNak
2660,Watchpoint: Gibraltar,Los Angeles Gladiators,Surefour,Fissure,Shaz,Hydration,Void,BigG00se
2660,Nepal,New York Excelsior,MekO,Saebyeolbe,Libero,Mano,ANAMO,JJoNak
2659,Dorado,Los Angeles Valiant,Custa,Agilities,SoOn,Kariv,Space,FaTe
2659,Blizzard World,London Spitfire,Birdring,Nus,Fury,Gesture,Profit,Bdosin
2659,Blizzard World,Los Angeles Valiant,Custa,Agilities,SoOn,Kariv,Space,FaTe
2659,Horizon Lunar Colony,London Spitfire,Birdring,Nus,Fury,Gesture,Profit,Bdosin
2659,Horizon Lunar Colony,Los Angeles Valiant,Custa,Agilities,SoOn,Kariv,Space,FaTe
2659,Lijiang Tower,London Spitfire,Birdring,Nus,Fury,Gesture,Profit,Bdosin
2659,Lijiang Tower,Los Angeles Valiant,Custa,Agilities,SoOn,Kariv,Space,FaTe
2659,Dorado,London Spitfire,Birdring,Nus,Fury,Gesture,Profit,Bdosin
2658,Dorado,Dallas Fuel,Seagull,uNKOE,Taimou,HarryHook,Mickie,OGe
2658,King's Row,Houston Outlaws,Rawkus,LiNkzr,JAKE,Spree,Muma,Bani
2658,King's Row,Dallas Fuel,Seagull,uNKOE,Taimou,HarryHook,Mickie,OGe
2658,Hanamura,Houston Outlaws,ArHaN,coolmatt,Rawkus,LiNkzr,Muma,Bani
2658,Hanamura,Dallas Fuel,Seagull,aKm,uNKOE,HarryHook,Mickie,OGe
2658,Lijiang Tower,Houston Outlaws,Rawkus,LiNkzr,JAKE,Spree,Muma,Bani
2658,Lijiang Tower,Dallas Fuel,Seagull,aKm,uNKOE,HarryHook,Mickie,OGe
2658,Dorado,Houston Outlaws,ArHaN,coolmatt,Rawkus,LiNkzr,Muma,Bani
2657,Nepal,Shanghai Dragons,Diya,Freefeel,Daemin,Geguri,Altering,Fearless
2657,Blizzard World,Florida Mayhem,TviQ,Manneten,Zebbosai,Zuppeh,Logix,SNT
2657,Blizzard World,Shanghai Dragons,Diya,Sky,Geguri,Ado,Altering,Fearless
2657,Horizon Lunar Colony,Florida Mayhem,TviQ,Manneten,Zebbosai,Zuppeh,SNT,sayaplayer
2657,Horizon Lunar Colony,Shanghai Dragons,Diya,Freefeel,Geguri,Ado,Altering,Fearless
2657,Lijiang Tower,Florida Mayhem,TviQ,Manneten,Zebbosai,Zuppeh,SNT,sayaplayer
2657,Lijiang Tower,Shanghai Dragons,Diya,Freefeel,Geguri,Ado,Altering,Fearless
2657,Watchpoint: Gibraltar,Florida Mayhem,TviQ,Manneten,Zebbosai,Zuppeh,SNT,sayaplayer
2657,Watchpoint: Gibraltar,Shanghai Dragons,Diya,Freefeel,Geguri,Ado,Altering,Fearless
2657,Nepal,Florida Mayhem,TviQ,Manneten,Zebbosai,Zuppeh,Logix,SNT
2656,Dorado,Seoul Dynasty,zunba,ryujehong,Gambler,KuKi,Fleta,Wekeed
2656,Blizzard World,Boston Uprising,Gamsu,Striker,Kellex,NotE,Mistakes,Aimgod
2656,Blizzard World,Seoul Dynasty,zunba,ryujehong,Gambler,KuKi,Fleta,Wekeed
2656,Horizon Lunar Colony,Boston Uprising,Gamsu,Striker,Kellex,NotE,Mistakes,Aimgod
2656,Horizon Lunar Colony,Seoul Dynasty,zunba,ryujehong,Gambler,KuKi,Fleta,Wekeed
2656,Lijiang Tower,Boston Uprising,Gamsu,Striker,Kellex,NotE,Mistakes,Aimgod
2656,Lijiang Tower,Seoul Dynasty,zunba,ryujehong,Gambler,KuKi,Fleta,Wekeed
2656,Dorado,Boston Uprising,Gamsu,Striker,Kellex,NotE,Mistakes,Aimgod
2655,Watchpoint: Gibraltar,Florida Mayhem,TviQ,Manneten,Zebbosai,Zuppeh,Logix,SNT
2655,Blizzard World,Houston Outlaws,coolmatt,Rawkus,LiNkzr,JAKE,Muma,Bani
2655,Blizzard World,Florida Mayhem,TviQ,Manneten,Zebbosai,Zuppeh,Logix,SNT
2655,Horizon Lunar Colony,Houston Outlaws,coolmatt,Rawkus,LiNkzr,JAKE,Muma,Bani
2655,Horizon Lunar Colony,Florida Mayhem,TviQ,Manneten,Zebbosai,Zuppeh,Logix,SNT
2655,Oasis,Houston Outlaws,coolmatt,Rawkus,LiNkzr,JAKE,Muma,Bani
2655,Oasis,Florida Mayhem,TviQ,Manneten,Zebbosai,Zuppeh,Logix,SNT
2655,Watchpoint: Gibraltar,Houston Outlaws,ArHaN,coolmatt,Rawkus,LiNkzr,Muma,Bani
2654,Nepal,New York Excelsior,MekO,Saebyeolbe,janus,Libero,ANAMO,JJoNak
2654,Blizzard World,Los Angeles Valiant,Custa,Agilities,SoOn,Kariv,Space,FaTe
2654,Blizzard World,New York Excelsior,MekO,Saebyeolbe,Libero,Mano,ANAMO,JJoNak
2654,Horizon Lunar Colony,Los Angeles Valiant,Custa,Agilities,SoOn,Kariv,Space,FaTe
2654,Horizon Lunar Colony,New York Excelsior,MekO,janus,Pine,Libero,ANAMO,JJoNak
2654,Oasis,Los Angeles Valiant,Custa,Agilities,SoOn,Kariv,Space,FaTe
2654,Oasis,New York Excelsior,MekO,Pine,Libero,Mano,ANAMO,JJoNak
2654,Watchpoint: Gibraltar,Los Angeles Valiant,Custa,Agilities,SoOn,Kariv,Space,FaTe
2654,Watchpoint: Gibraltar,New York Excelsior,MekO,Saebyeolbe,Libero,Mano,ANAMO,JJoNak
2654,Nepal,Los Angeles Valiant,Custa,Agilities,SoOn,Kariv,Space,FaTe
2653,Watchpoint: Gibraltar,London Spitfire,Birdring,Nus,Fury,Gesture,Profit,Bdosin
2653,Blizzard World,Dallas Fuel,Seagull,uNKOE,Taimou,HarryHook,Mickie,OGe
2653,Blizzard World,London Spitfire,Birdring,Nus,Fury,Gesture,Profit,Bdosin
2653,Horizon Lunar Colony,Dallas Fuel,Seagull,uNKOE,Taimou,HarryHook,Mickie,OGe
2653,Horizon Lunar Colony,London Spitfire,Birdring,Nus,Fury,Gesture,Profit,Bdosin
2653,Lijiang Tower,Dallas Fuel,Seagull,uNKOE,Taimou,HarryHook,Mickie,OGe
2653,Lijiang Tower,London Spitfire,Birdring,Nus,Fury,Gesture,Profit,Bdosin
2653,Watchpoint: Gibraltar,Dallas Fuel,Seagull,uNKOE,Taimou,HarryHook,Mickie,OGe
2652,Watchpoint: Gibraltar,Boston Uprising,Gamsu,Striker,Kellex,NotE,Mistakes,Aimgod
2652,King's Row,San Francisco Shock,sinatraa,babybay,super,Sleepy,Moth,ChoiHyoBin
2652,King's Row,Boston Uprising,Gamsu,Striker,Kellex,NotE,Mistakes,Aimgod
2652,Hanamura,San Francisco Shock,sinatraa,super,Sleepy,Moth,ChoiHyoBin,Architect
2652,Hanamura,Boston Uprising,Gamsu,Striker,Kellex,NotE,Mistakes,Aimgod
2652,Lijiang Tower,San Francisco Shock,babybay,super,Sleepy,Moth,ChoiHyoBin,Architect
2652,Lijiang Tower,Boston Uprising,Gamsu,Striker,Kellex,NotE,Mistakes,Aimgod
2652,Watchpoint: Gibraltar,San Francisco Shock,sinatraa,super,Sleepy,Moth,ChoiHyoBin,Architect
2651,Nepal,Florida Mayhem,TviQ,Manneten,Zebbosai,Zuppeh,Logix,SNT
2651,Blizzard World,Seoul Dynasty,zunba,ryujehong,Gambler,KuKi,Fleta,Wekeed
2651,Blizzard World,Florida Mayhem,TviQ,Manneten,Zebbosai,Zuppeh,Logix,SNT
2651,Hanamura,Seoul Dynasty,zunba,ryujehong,Gambler,KuKi,Fleta,Wekeed
2651,Hanamura,Florida Mayhem,TviQ,Manneten,Zebbosai,Zuppeh,Logix,SNT
2651,Oasis,Seoul Dynasty,zunba,ryujehong,Gambler,KuKi,Fleta,Wekeed
2651,Oasis,Florida Mayhem,TviQ,Manneten,Zebbosai,Zuppeh,Logix,SNT
2651,Dorado,Seoul Dynasty,zunba,ryujehong,Gambler,KuKi,Fleta,Wekeed
2651,Dorado,Florida Mayhem,TviQ,Manneten,Zebbosai,Zuppeh,Logix,SNT
2651,Nepal,Seoul Dynasty,zunba,ryujehong,Gambler,KuKi,Fleta,Wekeed
2650,Watchpoint: Gibraltar,Houston Outlaws,Rawkus,LiNkzr,JAKE,Spree,Muma,Bani
2650,King's Row,Shanghai Dragons,Diya,Freefeel,Daemin,Geguri,Altering,Fearless
2650,King's Row,Houston Outlaws,ArHaN,coolmatt,Rawkus,LiNkzr,Muma,Bani
2650,Hanamura,Shanghai Dragons,Diya,Freefeel,Geguri,Ado,Altering,Fearless
2650,Hanamura,Houston Outlaws,ArHaN,Rawkus,LiNkzr,Spree,Muma,Bani
2650,Lijiang Tower,Shanghai Dragons,Diya,Freefeel,Geguri,Ado,Altering,Fearless
2650,Lijiang Tower,Houston Outlaws,ArHaN,coolmatt,Rawkus,LiNkzr,Muma,Bani
2650,Watchpoint: Gibraltar,Shanghai Dragons,Diya,Freefeel,Geguri,Ado,Altering,Fearless
2649,Dorado,Philadelphia Fusion,ShaDowBurn,neptuNo,Carpe,Boombox,HOTBA,SADO
2649,Blizzard World,Los Angeles Gladiators,Surefour,Fissure,Shaz,Hydration,Void,BigG00se
2649,Blizzard World,Philadelphia Fusion,ShaDowBurn,neptuNo,Carpe,Boombox,HOTBA,SADO
2649,Horizon Lunar Colony,Los Angeles Gladiators,Surefour,Fissure,Shaz,Hydration,Bischu,BigG00se
2649,Horizon Lunar Colony,Philadelphia Fusion,ShaDowBurn,neptuNo,Carpe,Boombox,HOTBA,SADO
2649,Lijiang Tower,Los Angeles Gladiators,Surefour,Fissure,Shaz,Hydration,Void,BigG00se
2649,Lijiang Tower,Philadelphia Fusion,ShaDowBurn,neptuNo,Carpe,Boombox,HOTBA,SADO
2649,Dorado,Los Angeles Gladiators,Surefour,Fissure,Shaz,Hydration,Bischu,BigG00se
2648,Watchpoint: Gibraltar,San Francisco Shock,sinatraa,babybay,super,Sleepy,Moth,ChoiHyoBin
2648,King's Row,Dallas Fuel,Seagull,uNKOE,Taimou,HarryHook,Mickie,OGe
2648,King's Row,San Francisco Shock,sinatraa,super,Sleepy,Moth,ChoiHyoBin,Architect
2648,Hanamura,Dallas Fuel,Seagull,uNKOE,Taimou,HarryHook,Mickie,OGe
2648,Hanamura,San Francisco Shock,babybay,super,Sleepy,Moth,ChoiHyoBin,Architect
2648,Oasis,Dallas Fuel,Seagull,aKm,uNKOE,HarryHook,Mickie,OGe
2647,Dorado,London Spitfire,Birdring,Nus,Fury,Gesture,Profit,Bdosin
2647,Blizzard World,Boston Uprising,Gamsu,Striker,Kellex,NotE,Mistakes,Aimgod
2647,Blizzard World,London Spitfire,Birdring,Nus,Fury,Gesture,Profit,Bdosin
2647,Horizon Lunar Colony,Boston Uprising,Gamsu,Striker,Kellex,NotE,Mistakes,Aimgod
2647,Horizon Lunar Colony,London Spitfire,Birdring,Nus,Fury,Gesture,Profit,Bdosin
2647,Oasis,Boston Uprising,Gamsu,Striker,Kellex,NotE,Mistakes,Aimgod
2647,Oasis,London Spitfire,Birdring,Nus,Fury,Gesture,Profit,Bdosin
2647,Dorado,Boston Uprising,Gamsu,Striker,Kellex,NotE,Mistakes,Aimgod
2646,Dorado,Los Angeles Valiant,Custa,Agilities,SoOn,Kariv,Space,FaTe
2646,Blizzard World,Los Angeles Gladiators,Surefour,Fissure,Shaz,Hydration,Void,BigG00se
2646,Blizzard World,Los Angeles Valiant,Custa,Agilities,SoOn,Kariv,Space,FaTe
2646,Horizon Lunar Colony,Los Angeles Gladiators,Surefour,Fissure,Shaz,Hydration,Bischu,BigG00se
2646,Horizon Lunar Colony,Los Angeles Valiant,Custa,Agilities,SoOn,Kariv,Space,FaTe
2646,Oasis,Los Angeles Gladiators,Surefour,Fissure,Shaz,Hydration,Void,BigG00se
2646,Oasis,Los Angeles Valiant,Custa,Agilities,SoOn,Kariv,Space,FaTe
2646,Dorado,Los Angeles Gladiators,Surefour,Fissure,Shaz,Hydration,Bischu,BigG00se
2645,Dorado,Seoul Dynasty,zunba,ryujehong,Gambler,KuKi,Fleta,Wekeed
2645,King's Row,Shanghai Dragons,Diya,Freefeel,Daemin,Geguri,Altering,Fearless
2645,King's Row,Seoul Dynasty,zunba,ryujehong,Gambler,KuKi,munchkin,Wekeed
2645,Hanamura,Shanghai Dragons,Diya,Freefeel,Geguri,Ado,Altering,Fearless
2645,Hanamura,Seoul Dynasty,zunba,ryujehong,Gambler,KuKi,Fleta,Wekeed
2645,Lijiang Tower,Shanghai Dragons,Diya,Freefeel,Geguri,Ado,Altering,Fearless
2645,Lijiang Tower,Seoul Dynasty,zunba,ryujehong,Gambler,KuKi,Fleta,Wekeed
2645,Dorado,Shanghai Dragons,Diya,Freefeel,Geguri,Ado,Altering,Fearless
2644,Dorado,New York Excelsior,MekO,Saebyeolbe,janus,Libero,ANAMO,JJoNak
2644,Blizzard World,Philadelphia Fusion,ShaDowBurn,neptuNo,Carpe,Boombox,HOTBA,SADO
2644,Blizzard World,New York Excelsior,MekO,Saebyeolbe,Pine,Mano,ANAMO,JJoNak
2644,Hanamura,Philadelphia Fusion,ShaDowBurn,neptuNo,Carpe,Boombox,HOTBA,SADO
2644,Hanamura,New York Excelsior,MekO,Saebyeolbe,janus,Pine,ANAMO,JJoNak
2644,Oasis,Philadelphia Fusion,ShaDowBurn,neptuNo,Carpe,Boombox,HOTBA,SADO
2644,Oasis,New York Excelsior,MekO,Pine,Libero,Mano,ANAMO,JJoNak
2644,Dorado,Philadelphia Fusion,ShaDowBurn,neptuNo,Carpe,Boombox,HOTBA,SADO
2643,Watchpoint: Gibraltar,Dallas Fuel,Seagull,uNKOE,Taimou,HarryHook,Mickie,OGe
2643,King's Row,Philadelphia Fusion,neptuNo,Carpe,Eqo,Boombox,HOTBA,SADO
2643,King's Row,Dallas Fuel,Seagull,uNKOE,Taimou,HarryHook,Mickie,OGe
2643,Hanamura,Philadelphia Fusion,neptuNo,Carpe,Eqo,Boombox,HOTBA,SADO
2643,Hanamura,Dallas Fuel,Seagull,uNKOE,Taimou,HarryHook,Mickie,OGe
2643,Lijiang Tower,Philadelphia Fusion,ShaDowBurn,neptuNo,Carpe,Boombox,HOTBA,SADO
2643,Lijiang Tower,Dallas Fuel,Seagull,uNKOE,Taimou,HarryHook,Mickie,OGe
2643,Watchpoint: Gibraltar,Philadelphia Fusion,ShaDowBurn,neptuNo,Carpe,Boombox,HOTBA,SADO
2642,Dorado,Shanghai Dragons,Diya,Freefeel,FiveKing,Geguri,Ado,Fearless
2642,Blizzard World,New York Excelsior,MekO,Saebyeolbe,Pine,Mano,ANAMO,JJoNak
2642,Blizzard World,Shanghai Dragons,Diya,Freefeel,FiveKing,Geguri,Ado,Fearless
2642,Horizon Lunar Colony,New York Excelsior,MekO,Saebyeolbe,Libero,Mano,ANAMO,JJoNak
2642,Horizon Lunar Colony,Shanghai Dragons,Diya,Freefeel,FiveKing,Geguri,Ado,Fearless
2642,Oasis,New York Excelsior,MekO,Saebyeolbe,janus,Libero,ANAMO,JJoNak
2642,Oasis,Shanghai Dragons,Diya,Freefeel,FiveKing,Geguri,Ado,Fearless
2642,Dorado,New York Excelsior,MekO,Pine,Libero,Mano,ANAMO,JJoNak
2641,Nepal,Seoul Dynasty,zunba,ryujehong,Miro,Gambler,Fleta,Wekeed
2641,King's Row,London Spitfire,Birdring,Nus,Fury,Gesture,Profit,Bdosin
2641,King's Row,Seoul Dynasty,zunba,ryujehong,Miro,Gambler,Fleta,Wekeed
2641,Hanamura,London Spitfire,Birdring,Nus,Fury,Gesture,Profit,Bdosin
2641,Hanamura,Seoul Dynasty,zunba,ryujehong,Miro,Gambler,Fleta,Wekeed
2641,Lijiang Tower,London Spitfire,Birdring,Nus,Fury,Gesture,Profit,Bdosin
2641,Lijiang Tower,Seoul Dynasty,zunba,ryujehong,Gambler,KuKi,munchkin,Fleta
2641,Watchpoint: Gibraltar,London Spitfire,Birdring,Nus,Fury,Gesture,Profit,Bdosin
2641,Watchpoint: Gibraltar,Seoul Dynasty,zunba,ryujehong,Gambler,KuKi,munchkin,Fleta
2641,Nepal,London Spitfire,Birdring,Nus,Fury,Gesture,Profit,Bdosin
2640,Dorado,San Francisco Shock,sinatraa,super,Sleepy,Moth,ChoiHyoBin,Architect
2640,Blizzard World,Houston Outlaws,coolmatt,Rawkus,LiNkzr,JAKE,Muma,Bani
2640,Blizzard World,San Francisco Shock,sinatraa,super,Sleepy,Moth,ChoiHyoBin,Architect
2640,Horizon Lunar Colony,Houston Outlaws,coolmatt,Rawkus,LiNkzr,JAKE,Muma,Bani
2640,Horizon Lunar Colony,San Francisco Shock,babybay,super,Sleepy,Moth,ChoiHyoBin,Architect
2640,Oasis,Houston Outlaws,coolmatt,Rawkus,LiNkzr,JAKE,Muma,Bani
2640,Oasis,San Francisco Shock,sinatraa,super,Sleepy,Moth,ChoiHyoBin,Architect
2640,Dorado,Houston Outlaws,coolmatt,Rawkus,LiNkzr,JAKE,Muma,Bani
2639,Watchpoint: Gibraltar,New York Excelsior,MekO,Saebyeolbe,janus,Libero,ArK,JJoNak
2639,King's Row,Seoul Dynasty,zunba,ryujehong,Miro,Gambler,Fleta,Wekeed
2639,King's Row,New York Excelsior,MekO,Saebyeolbe,Libero,Mano,ANAMO,JJoNak
2639,Horizon Lunar Colony,Seoul Dynasty,zunba,ryujehong,Miro,Gambler,Fleta,Wekeed
2639,Horizon Lunar Colony,New York Excelsior,MekO,Saebyeolbe,janus,Libero,ANAMO,JJoNak
2639,Lijiang Tower,Seoul Dynasty,zunba,ryujehong,Miro,Gambler,Fleta,Wekeed
2639,Lijiang Tower,New York Excelsior,MekO,Saebyeolbe,Pine,Mano,ArK,JJoNak
2639,Watchpoint: Gibraltar,Seoul Dynasty,zunba,ryujehong,Miro,Gambler,Fleta,Wekeed
2638,Nepal,Los Angeles Valiant,Custa,Agilities,SoOn,Kariv,Space,FaTe
2638,King's Row,Boston Uprising,Gamsu,Striker,Kellex,NotE,Mistakes,Aimgod
2638,King's Row,Los Angeles Valiant,Custa,Agilities,SoOn,Kariv,Space,FaTe
2638,Hanamura,Boston Uprising,Gamsu,Striker,Kellex,NotE,Mistakes,Aimgod
2638,Hanamura,Los Angeles Valiant,Custa,Agilities,SoOn,Kariv,Space,FaTe
2638,Oasis,Boston Uprising,Gamsu,Striker,Kellex,NotE,Mistakes,Aimgod
2638,Oasis,Los Angeles Valiant,Custa,Agilities,SoOn,Kariv,Space,FaTe
2638,Dorado,Boston Uprising,Gamsu,Striker,Kellex,NotE,Mistakes,Aimgod
2638,Dorado,Los Angeles Valiant,Custa,Agilities,SoOn,Kariv,Space,FaTe
2638,Nepal,Boston Uprising,Gamsu,Striker,Kellex,NotE,Mistakes,Aimgod
2637,Watchpoint: Gibraltar,Philadelphia Fusion,neptuNo,Carpe,Eqo,Boombox,HOTBA,SADO
2637,Blizzard World,Shanghai Dragons,Diya,Freefeel,Geguri,Ado,Altering,Fearless
2637,Blizzard World,Philadelphia Fusion,neptuNo,Carpe,Eqo,Boombox,HOTBA,SADO
2637,Horizon Lunar Colony,Shanghai Dragons,Diya,Freefeel,Geguri,Ado,Altering,Fearless
2637,Horizon Lunar Colony,Philadelphia Fusion,neptuNo,Carpe,Eqo,Boombox,HOTBA,SADO
2637,Oasis,Shanghai Dragons,Diya,Freefeel,Geguri,Ado,Altering,Fearless
2637,Oasis,Philadelphia Fusion,neptuNo,Carpe,Eqo,Boombox,HOTBA,SADO
2637,Watchpoint: Gibraltar,Shanghai Dragons,Diya,Freefeel,FiveKing,Geguri,Ado,Fearless
2636,Dorado,Los Angeles Gladiators,Surefour,Fissure,Shaz,Hydration,Void,BigG00se
2636,King's Row,Florida Mayhem,TviQ,Manneten,Zebbosai,Zuppeh,SNT,sayaplayer
2636,King's Row,Los Angeles Gladiators,Surefour,Fissure,Shaz,Hydration,Bischu,BigG00se
2636,Hanamura,Florida Mayhem,TviQ,Manneten,Zebbosai,Zuppeh,SNT,sayaplayer
2636,Hanamura,Los Angeles Gladiators,Surefour,Fissure,Shaz,Hydration,Void,BigG00se
2636,Lijiang Tower,Florida Mayhem,TviQ,Manneten,Zebbosai,Zuppeh,Logix,SNT
2636,Lijiang Tower,Los Angeles Gladiators,Surefour,Fissure,Shaz,Hydration,Bischu,BigG00se
2636,Dorado,Florida Mayhem,TviQ,Manneten,Zebbosai,Zuppeh,SNT,sayaplayer
2635,Nepal,London Spitfire,Birdring,Nus,Fury,Gesture,Profit,Bdosin
2635,Blizzard World,San Francisco Shock,sinatraa,super,Sleepy,Moth,ChoiHyoBin,Architect
2635,Blizzard World,London Spitfire,Birdring,Nus,Fury,Gesture,Profit,Bdosin
2635,Hanamura,San Francisco Shock,sinatraa,super,Sleepy,Moth,ChoiHyoBin,Architect
2635,Hanamura,London Spitfire,Birdring,Nus,Fury,Gesture,Profit,Bdosin
2635,Oasis,San Francisco Shock,sinatraa,super,Sleepy,Moth,ChoiHyoBin,Architect
2635,Oasis,London Spitfire,Birdring,Nus,Fury,Gesture,Profit,Bdosin
2635,Dorado,San Francisco Shock,sinatraa,super,Sleepy,Moth,ChoiHyoBin,Architect
2635,Dorado,London Spitfire,Birdring,Nus,Fury,Gesture,Profit,Bdosin
2635,Nepal,San Francisco Shock,sinatraa,super,Sleepy,Moth,ChoiHyoBin,Architect
2634,Dorado,Houston Outlaws,Rawkus,LiNkzr,JAKE,Spree,Muma,Bani
2634,King's Row,Los Angeles Gladiators,Surefour,Fissure,Shaz,Hydration,Void,BigG00se
2634,King's Row,Houston Outlaws,coolmatt,Rawkus,LiNkzr,JAKE,Muma,Bani
2634,Hanamura,Los Angeles Gladiators,Surefour,Fissure,Shaz,Hydration,Bischu,BigG00se
2634,Hanamura,Houston Outlaws,coolmatt,Rawkus,LiNkzr,JAKE,Muma,Bani
2634,Oasis,Los Angeles Gladiators,Surefour,Fissure,Shaz,Hydration,Void,BigG00se
2634,Oasis,Houston Outlaws,coolmatt,Rawkus,LiNkzr,JAKE,Muma,Bani
2634,Dorado,Los Angeles Gladiators,Surefour,Fissure,Shaz,Hydration,Bischu,BigG00se
2633,Watchpoint: Gibraltar,Florida Mayhem,TviQ,Manneten,Zebbosai,Zuppeh,SNT,sayaplayer
2633,King's Row,Los Angeles Valiant,Custa,Agilities,SoOn,Kariv,Space,FaTe
2633,King's Row,Florida Mayhem,TviQ,Manneten,Zebbosai,Zuppeh,SNT,sayaplayer
2633,Hanamura,Los Angeles Valiant,Custa,Agilities,SoOn,Kariv,Space,FaTe
2633,Hanamura,Florida Mayhem,TviQ,Manneten,Zebbosai,Zuppeh,Logix,SNT
2633,Lijiang Tower,Los Angeles Valiant,Custa,Agilities,SoOn,Kariv,Space,FaTe
2633,Lijiang Tower,Florida Mayhem,TviQ,Manneten,Zebbosai,Zuppeh,SNT,sayaplayer
2633,Watchpoint: Gibraltar,Los Angeles Valiant,Custa,Agilities,SoOn,Kariv,Space,FaTe
2632,Watchpoint: Gibraltar,Boston Uprising,Gamsu,Striker,Kellex,Mistakes,Aimgod,Kalios
2632,Blizzard World,Dallas Fuel,Seagull,uNKOE,Taimou,HarryHook,Mickie,OGe
2632,Blizzard World,Boston Uprising,Gamsu,Striker,Kellex,Mistakes,Aimgod,Kalios
2632,Horizon Lunar Colony,Dallas Fuel,Seagull,uNKOE,Taimou,HarryHook,Mickie,OGe
2632,Horizon Lunar Colony,Boston Uprising,Gamsu,Striker,Kellex,Mistakes,Aimgod,Kalios
2632,Oasis,Dallas Fuel,Seagull,aKm,uNKOE,HarryHook,Mickie,OGe
2632,Oasis,Boston Uprising,Gamsu,Striker,Kellex,Mistakes,Aimgod,Kalios
2632,Watchpoint: Gibraltar,Dallas Fuel,Seagull,aKm,uNKOE,HarryHook,Mickie,OGe
2631,Dorado,London Spitfire,Birdring,Woohyal,Nus,Gesture,Profit,Bdosin
2631,King's Row,New York Excelsior,MekO,Saebyeolbe,janus,Libero,ArK,JJoNak
2631,King's Row,London Spitfire,Birdring,Woohyal,Nus,Gesture,Profit,Bdosin
2631,Hanamura,New York Excelsior,MekO,Saebyeolbe,Pine,Mano,ArK,JJoNak
2631,Hanamura,London Spitfire,Birdring,Woohyal,Nus,Gesture,Profit,Bdosin
2631,Lijiang Tower,New York Excelsior,MekO,Saebyeolbe,Libero,Mano,ANAMO,JJoNak
2631,Lijiang Tower,London Spitfire,Birdring,Woohyal,Nus,Gesture,Profit,Bdosin
2631,Dorado,New York Excelsior,MekO,Pine,Libero,Mano,ArK,JJoNak
2630,Watchpoint: Gibraltar,Shanghai Dragons,Diya,Freefeel,FiveKing,Daemin,Geguri,Fearless
2630,King's Row,Los Angeles Valiant,Custa,Agilities,SoOn,Kariv,Space,FaTe
2630,King's Row,Shanghai Dragons,Diya,Freefeel,FiveKing,Daemin,Geguri,Fearless
2630,Hanamura,Los Angeles Valiant,Custa,Agilities,SoOn,Kariv,Space,FaTe
2630,Hanamura,Shanghai Dragons,Diya,Freefeel,FiveKing,Daemin,Geguri,Fearless
2630,Oasis,Los Angeles Valiant,Custa,Agilities,SoOn,Kariv,Space,FaTe
2630,Oasis,Shanghai Dragons,Diya,Freefeel,FiveKing,Geguri,Ado,Fearless
2630,Watchpoint: Gibraltar,Los Angeles Valiant,Bunny,numlocked,Verbo,Kariv,Space,KSF
2629,Dorado,Philadelphia Fusion,neptuNo,Carpe,Eqo,Boombox,HOTBA,SADO
2629,Blizzard World,Florida Mayhem,TviQ,Manneten,Zebbosai,Zuppeh,SNT,sayaplayer
2629,Blizzard World,Philadelphia Fusion,neptuNo,Carpe,Eqo,Boombox,HOTBA,SADO
2629,Horizon Lunar Colony,Florida Mayhem,TviQ,Manneten,Zebbosai,Zuppeh,SNT,sayaplayer
2629,Horizon Lunar Colony,Philadelphia Fusion,neptuNo,Carpe,Eqo,Boombox,HOTBA,SADO
2629,Oasis,Florida Mayhem,TviQ,Manneten,Zebbosai,Zuppeh,SNT,sayaplayer
2629,Oasis,Philadelphia Fusion,neptuNo,Carpe,Eqo,Boombox,HOTBA,SADO
2629,Dorado,Florida Mayhem,TviQ,Zebbosai,Zuppeh,Logix,SNT,sayaplayer
2628,Watchpoint: Gibraltar,San Francisco Shock,Nevix,sinatraa,super,Sleepy,Moth,Architect
2628,Blizzard World,Seoul Dynasty,zunba,ryujehong,tobi,Fleta,Gido,Wekeed
2628,Blizzard World,San Francisco Shock,Nevix,sinatraa,super,Sleepy,Moth,Architect
